doi,cite_num_outgoing,cite_num_ingoing,oci_outgoing,oci_ingoing,status
10.1007/s10579-019-09460-w,24.0,36,"['0630611956-061302001092', '0630611956-061502492486', '0630611956-06402951014', '0630611956-06403689216', '0630611956-061502630005', '0630611956-061701739015', '0630611956-06220163379', '0630611956-06302909768', '0630611956-06101997099', '0630611956-06301414361', '0630611956-0630612128', '0630611956-0630612108', '0630611956-06240612662', '0630611956-06801867445', '0630611956-061503319161', '0630611956-06102760614', '0630611956-062201297393', '0630611956-061403809556', '0630611956-06803365887', '0630611956-061202502522', '0630611956-06603694333', '0630611956-06402950775', '0630611956-06302944365', '0630611956-0640520843']","['06302969759-0630611956', '06302970234-0630611956', '06302970720-0630611956', '06302970508-0630611956', '06302970087-0630611956', '06302970229-0630611956', '061102395215-0630611956', '061402533433-0630611956', '061802546092-0630611956', '061402533367-0630611956', '06270474719-0630611956', '06302970469-0630611956', '061402533469-0630611956', '062302595733-0630611956', '061902083767-0630611956', '061802546029-0630611956', '061802545978-0630611956', '06302969745-0630611956', '061402533397-0630611956', '06302970119-0630611956', '06302970655-0630611956', '06302970712-0630611956', '061402533405-0630611956', '061802546041-0630611956', '062101251496-0630611956', '06302970115-0630611956', '061801056540-0630611956', '06302970197-0630611956', '06302970261-0630611956', '06302969758-0630611956', '06602818100-0630611956', '062304000346-0630611956', '06302970362-0630611956', '061801074320-0630611956', '061204315827-0630611956', '061402533364-0630611956']",ok
10.5281/zenodo.14714967,0.0,0,[],[],ok
10.5281/zenodo.6365679,0.0,0,[],[],ok
10.5061/dryad.gxd2547m3,0.0,0,[],[],ok
10.3897/italianbotanist.15.102589.suppl1,0.0,0,[],[],ok
10.5281/zenodo.3745968,0.0,0,[],[],ok
10.5281/zenodo.14726343,0.0,0,[],[],ok
10.5281/zenodo.14726933,0.0,0,[],[],ok
10.5281/zenodo.6761787,0.0,0,[],[],ok
10.5281/zenodo.6671728,0.0,0,[],[],ok
10.5281/zenodo.6671519,0.0,0,[],[],ok
10.5281/zenodo.13991218,0.0,0,[],[],ok
10.5281/zenodo.6671912,0.0,0,[],[],ok
10.5281/zenodo.15301583,0.0,0,[],[],ok
10.5281/zenodo.6671673,0.0,0,[],[],ok
10.5281/zenodo.6671510,0.0,0,[],[],ok
10.5281/zenodo.5604637,0.0,0,[],[],ok
10.5281/zenodo.10519214,0.0,0,[],[],ok
10.5281/zenodo.6772115,0.0,0,[],[],ok
10.5281/zenodo.14720186,0.0,0,[],[],ok
10.5281/zenodo.6671734,0.0,0,[],[],ok
10.5281/zenodo.6772145,0.0,0,[],[],ok
10.5281/zenodo.6670984,0.0,0,[],[],ok
10.5281/zenodo.8250858,0.0,0,[],[],ok
10.5281/zenodo.6574807,0.0,0,[],[],ok
10.5281/zenodo.6558307,0.0,0,[],[],ok
10.5061/dryad.dh182,1.0,0,['060285577-06220193829'],[],ok
10.5281/zenodo.10050368,0.0,0,[],[],ok
10.5281/zenodo.5650764,0.0,0,[],[],ok
10.5281/zenodo.6671738,0.0,0,[],[],ok
10.5281/zenodo.13997888,0.0,0,[],[],ok
10.5281/zenodo.3251873,0.0,0,[],[],ok
10.5281/zenodo.14284346,0.0,0,[],[],ok
10.5061/dryad.j6q573nmc,0.0,0,[],[],ok
10.5281/zenodo.6761779,0.0,0,[],[],ok
10.5281/zenodo.1035808,0.0,0,[],[],ok
10.1016/j.resourpol.2023.104155,37.0,0,"['0645078173-061702713758', '0645078173-06103466466', '0645078173-061601082075', '0645078173-062203030871', '0645078173-0650367929', '0645078173-062601354962', '0645078173-061402066540', '0645078173-061701079148', '0645078173-061201308327', '0645078173-0660370973', '0645078173-0648047129', '0645078173-06302318670', '0645078173-062602119810', '0645078173-061502021890', '0645078173-061803052181', '0645078173-06160665820', '0645078173-062603079357', '0645078173-06102498869', '0645078173-06203478315', '0645078173-061302162664', '0645078173-06703450278', '0645078173-06220785557', '0645078173-061701945403', '0645078173-061602717852', '0645078173-06250350279', '0645078173-061403017722', '0645078173-0640265046', '0645078173-06802317201', '0645078173-061402066364', '0645078173-0680355384', '0645078173-06802475886', '0645078173-0670369410', '0645078173-061201069572', '0645078173-06102499313', '0645078173-062501787597', '0645078173-0648047283', '0645078173-061603047580']",[],ok
10.5281/zenodo.6575841,0.0,0,[],[],ok
10.5281/zenodo.4738833,0.0,0,[],[],ok
10.5281/zenodo.6772137,0.0,0,[],[],ok
10.5281/zenodo.10875042,0.0,0,[],[],ok
10.5281/zenodo.6672165,0.0,0,[],[],ok
10.5281/zenodo.10442429,0.0,0,[],[],ok
10.5281/zenodo.6671571,0.0,0,[],[],ok
10.5281/zenodo.6675325,0.0,0,[],[],ok
10.5281/zenodo.8249907,0.0,0,[],[],ok
10.5281/zenodo.10936286,0.0,0,[],[],ok
10.5281/zenodo.6259925,0.0,0,[],[],ok
10.5281/zenodo.12775535,0.0,0,[],[],ok
10.5061/dryad.q3hs1,1.0,0,['060295665-06170959226'],[],ok
10.5061/dryad.jp55r,1.0,0,['060289980-061502418397'],[],ok
10.5281/zenodo.5604546,0.0,0,[],[],ok
10.5281/zenodo.15037686,0.0,0,[],[],ok
10.5061/dryad.9kd51c5k2,0.0,0,[],[],ok
10.5281/zenodo.6772142,0.0,0,[],[],ok
10.5281/zenodo.6772131,0.0,0,[],[],ok
10.5281/zenodo.6671663,0.0,0,[],[],ok
10.5281/zenodo.11120387,0.0,0,[],[],ok
10.5281/zenodo.6772136,0.0,0,[],[],ok
10.5281/zenodo.5121256,0.0,0,[],[],ok
10.5281/zenodo.5650747,0.0,0,[],[],ok
10.5281/zenodo.14726603,0.0,0,[],[],ok
10.5281/zenodo.5604571,0.0,0,[],[],ok
10.5281/zenodo.7022981,0.0,0,[],[],ok
10.5281/zenodo.15082216,0.0,0,[],[],ok
10.5281/zenodo.6671494,0.0,0,[],[],ok
10.5281/zenodo.6675451,0.0,0,[],[],ok
10.5061/dryad.3m8j0,1.0,0,['060270023-062601541286'],[],ok
10.5281/zenodo.6761809,0.0,0,[],[],ok
10.5281/zenodo.6671681,0.0,0,[],[],ok
10.5281/zenodo.6761806,0.0,0,[],[],ok
10.5281/zenodo.8253819,0.0,0,[],[],ok
10.5281/zenodo.6761794,0.0,0,[],[],ok
10.5281/zenodo.14230937,0.0,0,[],[],ok
10.5281/zenodo.6671560,0.0,0,[],[],ok
10.5281/zenodo.6375968,0.0,0,[],[],ok
10.5281/zenodo.13804035,0.0,0,[],[],ok
10.5281/zenodo.6913873,0.0,0,[],[],ok
10.5281/zenodo.13856205,0.0,0,[],[],ok
10.5281/zenodo.12192333,0.0,0,[],[],ok
10.5281/zenodo.14644975,0.0,0,[],[],ok
10.5281/zenodo.7116711,0.0,0,[],[],ok
10.5281/zenodo.6672193,0.0,0,[],[],ok
10.5281/zenodo.4537850,0.0,0,[],[],ok
10.5281/zenodo.15391304,0.0,0,[],[],ok
10.5281/zenodo.12192276,0.0,0,[],[],ok
10.5281/zenodo.6672133,0.0,0,[],[],ok
10.5281/zenodo.12532655,0.0,0,[],[],ok
10.5281/zenodo.11257221,0.0,0,[],[],ok
10.5281/zenodo.8319133,0.0,0,[],[],ok
10.5281/zenodo.6698707,0.0,0,[],[],ok
10.2903/sp.efsa.2019.EN-1551,257.0,20,"['0613094008-06603248962', '0613094008-06210591847', '0613094008-06901285429', '0613094008-062403041605', '0613094008-06240865408', '0613094008-06230465324', '0613094008-06120956889', '0613094008-06202480388', '0613094008-061401187087', '0613094008-062202674026', '0613094008-06601526385', '0613094008-06170863737', '0613094008-061401915654', '0613094008-06401649451', '0613094008-06201528608', '0613094008-062602705878', '0613094008-061301625796', '0613094008-061301424623', '0613094008-06402269571', '0613094008-06302169542', '0613094008-06250874255', '0613094008-06220983717', '0613094008-0610705007', '0613094008-0640464873', '0613094008-062101791885', '0613094008-06190118467', '0613094008-06901730372', '0613094008-0650919160', '0613094008-061903106689', '0613094008-0630551956', '0613094008-06160573094', '0613094008-06130190745', '0613094008-0680893483', '0613094008-061301404156', '0613094008-06101524988', '0613094008-0670418551', '0613094008-06901440865', '0613094008-0638013803', '0613094008-061601409970', '0613094008-061902740487', '0613094008-062301179993', '0613094008-061603734876', '0613094008-06250873917', '0613094008-06501441609', '0613094008-0650462597', '0613094008-06170869651', '0613094008-062201329031', '0613094008-0620965401', '0613094008-061101133158', '0613094008-06260500552', '0613094008-06240192260', '0613094008-06120336051', '0613094008-06190889328', '0613094008-0690113555', '0613094008-062402562340', '0613094008-06250570518', '0613094008-0690445669', '0613094008-06501481025', '0613094008-0636021191', '0613094008-061601013761', '0613094008-06170296882', '0613094008-06501304639', '0613094008-0680443814', '0613094008-061803094945', '0613094008-06501304751', '0613094008-0660848744', '0613094008-06120564910', '0613094008-06110190635', '0613094008-06901162126', '0613094008-06101429169', '0613094008-06702598794', '0613094008-06220983777', '0613094008-062203505605', '0613094008-0650614988', '0613094008-061401190972', '0613094008-061702044996', '0613094008-0650258033', '0613094008-0630850476', '0613094008-06902101375', '0613094008-06101166206', '0613094008-0670435877', '0613094008-061301183438', '0613094008-062101632869', '0613094008-0650784210', '0613094008-0650918966', '0613094008-06140138239', '0613094008-0625088080', '0613094008-06140981174', '0613094008-06701280950', '0613094008-0650258519', '0613094008-06230601625', '0613094008-0630945416', '0613094008-06260590756', '0613094008-0647061526', '0613094008-0627012542', '0613094008-061901332589', '0613094008-061601920781', '0613094008-0640261497', '0613094008-06901350003', '0613094008-0650682043', '0613094008-06402760591', '0613094008-06190238081', '0613094008-061701524621', '0613094008-061301202129', '0613094008-06803241293', '0613094008-062101141703', '0613094008-06502471559', '0613094008-061402649375', '0613094008-061203800935', '0613094008-061601153097', '0613094008-06260591268', '0613094008-06250874247', '0613094008-0670651963', '0613094008-061301626357', '0613094008-0632036257', '0613094008-061802727964', '0613094008-06901222322', '0613094008-062302677940', '0613094008-06202413995', '0613094008-061902740732', '0613094008-0650258400', '0613094008-06601526493', '0613094008-0660849320', '0613094008-06101166175', '0613094008-061301404389', '0613094008-0632063324', '0613094008-06201514406', '0613094008-061803094737', '0613094008-06250570076', '0613094008-062201143430', '0613094008-06250874098', '0613094008-06170104094', '0613094008-061301897222', '0613094008-062302678249', '0613094008-062501882607', '0613094008-061201703635', '0613094008-0640475859', '0613094008-061602216360', '0613094008-06250570445', '0613094008-06120604719', '0613094008-0620777726', '0613094008-061101926884', '0613094008-06210979106', '0613094008-06250570134', '0613094008-061201871376', '0613094008-0650919461', '0613094008-06250140338', '0613094008-061902740592', '0613094008-0650576514', '0613094008-061301521156', '0613094008-06703227022', '0613094008-061203800912', '0613094008-06260955999', '0613094008-061202826073', '0613094008-0660297105', '0613094008-06180745852', '0613094008-062102736937', '0613094008-06801275074', '0613094008-06170230736', '0613094008-06103189163', '0613094008-06150609546', '0613094008-06601032641', '0613094008-062202740190', '0613094008-06150573556', '0613094008-061901332591', '0613094008-061301404165', '0613094008-0625088077', '0613094008-06901222781', '0613094008-0640464765', '0613094008-06240753944', '0613094008-062602713718', '0613094008-06903300385', '0613094008-06901544223', '0613094008-06260663434', '0613094008-062601523714', '0613094008-06220402563', '0613094008-06101023711', '0613094008-062601023989', '0613094008-0660703852', '0613094008-06190989221', '0613094008-0640261597', '0613094008-06110862267', '0613094008-06140981175', '0613094008-061801194087', '0613094008-061701011623', '0613094008-062302745136', '0613094008-061301625735', '0613094008-061601579811', '0613094008-06801450668', '0613094008-0640261580', '0613094008-0620777701', '0613094008-062201328743', '0613094008-0650279729', '0613094008-06190118586', '0613094008-061401391799', '0613094008-06180880426', '0613094008-06260663455', '0613094008-06180997946', '0613094008-06301636480', '0613094008-061203800928', '0613094008-0650435720', '0613094008-0640440764', '0613094008-06140528272', '0613094008-062103326918', '0613094008-0650435758', '0613094008-061201331198', '0613094008-06101165763', '0613094008-06201270925', '0613094008-062201787311', '0613094008-062301363491', '0613094008-061802727761', '0613094008-06401022112', '0613094008-06101005345', '0613094008-06701519951', '0613094008-06110111200', '0613094008-0680658603', '0613094008-06401649238', '0613094008-061401239671', '0613094008-06120335509', '0613094008-061801277226', '0613094008-062101791706', '0613094008-06190888854', '0613094008-06140981188', '0613094008-0630293715', '0613094008-0620805299', '0613094008-061301640365', '0613094008-06901162398', '0613094008-062402413278', '0613094008-0690113551', '0613094008-061203800914', '0613094008-06101024348', '0613094008-0630918163', '0613094008-06240454140', '0613094008-0660297084', '0613094008-0640886706', '0613094008-061201626610', '0613094008-0620913948', '0613094008-06140602830', '0613094008-061301403895', '0613094008-062603117242', '0613094008-06250873666', '0613094008-0650258537', '0613094008-061803719066', '0613094008-06602620208', '0613094008-061201704007', '0613094008-06210978530', '0613094008-06210978994', '0613094008-062101632606', '0613094008-06240725390', '0613094008-06190232042', '0613094008-062102737530', '0613094008-06170989494', '0613094008-0650258271', '0613094008-0670259744', '0613094008-061101780181', '0613094008-06301392589', '0613094008-06140527842']","['061903487182-0613094008', '061903487188-0613094008', '0613093818-0613094008', '061101410844-0613094008', '0680304333-0613094008', '06704843945-0613094008', '061101410849-0613094008', '061101410908-0613094008', '061101410382-0613094008', '061101410334-0613094008', '061101749445-0613094008', '06302062657-0613094008', '061201402741-0613094008', '06201016978-0613094008', '061201402736-0613094008', '06604333576-0613094008', '06203870915-0613094008', '061904285107-0613094008', '062403529148-0613094008', '0613093718-0613094008']",ok
10.5281/zenodo.6672093,0.0,0,[],[],ok
10.5281/zenodo.14013836,0.0,0,[],[],ok
10.5281/zenodo.10886923,0.0,0,[],[],ok
10.5281/zenodo.10592458,0.0,0,[],[],ok
10.5281/zenodo.10592392,0.0,0,[],[],ok
10.5281/zenodo.13759944,0.0,0,[],[],ok
10.5281/zenodo.10592498,0.0,0,[],[],ok
10.5281/zenodo.13365382,0.0,0,[],[],ok
10.5281/zenodo.7400837,0.0,0,[],[],ok
10.5281/zenodo.3953068,0.0,1,[],['06103007132-061603577514'],ok
10.5281/zenodo.7575708,0.0,0,[],[],ok
10.5061/dryad.nk453,1.0,2,['060294064-06140830861'],"['066086951-060294064', '06140830861-060294064']",ok
10.5281/zenodo.14235834,0.0,0,[],[],ok
10.5281/zenodo.10891686,0.0,0,[],[],ok
10.5281/zenodo.3748694,0.0,0,[],[],ok
10.5281/zenodo.10048338,0.0,0,[],[],ok
10.5281/zenodo.7477602,0.0,0,[],[],ok
10.5061/dryad.nr2h5,1.0,1,['060294228-06210261841'],['06210261841-060294228'],ok
10.5281/zenodo.5030873,0.0,0,[],[],ok
10.5281/zenodo.6885109,0.0,0,[],[],ok
10.5281/zenodo.14727100,0.0,0,[],[],ok
10.5281/zenodo.12664456,0.0,0,[],[],ok
10.5281/zenodo.14499992,0.0,0,[],[],ok
10.5281/zenodo.14773452,0.0,0,[],[],ok
10.5281/zenodo.11073874,0.0,0,[],[],ok
10.5281/zenodo.5604459,0.0,0,[],[],ok
10.5281/zenodo.15389506,0.0,0,[],[],ok
10.5281/zenodo.15209616,0.0,0,[],[],ok
10.5281/zenodo.14732549,0.0,0,[],[],ok
10.5281/zenodo.5833466,0.0,0,[],[],ok
10.5281/zenodo.5513580,0.0,0,[],[],ok
10.5281/zenodo.14815113,0.0,0,[],[],ok
10.2903/sp.efsa.2022.EN-7583,0.0,0,[],[],ok
10.5281/zenodo.14725436,0.0,0,[],[],ok
10.5281/zenodo.14727675,0.0,0,[],[],ok
10.5061/dryad.4mw6m9098,2.0,1,"['060272769-06101624969', '060272769-061102627398']",['061102627398-060272769'],ok
10.5281/zenodo.14276159,0.0,0,[],[],ok
10.5281/zenodo.15002448,0.0,0,[],[],ok
10.5281/zenodo.10948573,0.0,0,[],[],ok
10.5281/zenodo.14945743,0.0,0,[],[],ok
10.5281/zenodo.12522369,0.0,0,[],[],ok
10.5281/zenodo.13166142,0.0,0,[],[],ok
10.5281/zenodo.13951348,0.0,0,[],[],ok
10.5281/zenodo.10458847,0.0,0,[],[],ok
10.5281/zenodo.7307184,0.0,0,[],[],ok
10.5281/zenodo.5949312,0.0,0,[],[],ok
10.5281/zenodo.4552436,0.0,0,[],[],ok
10.5281/zenodo.7519166,0.0,0,[],[],ok
10.5281/zenodo.14732655,0.0,0,[],[],ok
10.5281/zenodo.6869110,0.0,0,[],[],ok
10.5281/zenodo.14726500,0.0,0,[],[],ok
10.5281/zenodo.15076137,0.0,0,[],[],ok
10.5281/zenodo.4767023,0.0,0,[],[],ok
10.5281/zenodo.3992970,1.0,0,['060402799-061101322838'],[],ok
10.5281/zenodo.5603901,0.0,0,[],[],ok
10.5281/zenodo.5949354,0.0,0,[],[],ok
10.5281/zenodo.4275738,0.0,0,[],[],ok
10.5281/zenodo.3670560,0.0,0,[],[],ok
10.5281/zenodo.15304112,0.0,0,[],[],ok
10.5281/zenodo.3956457,0.0,0,[],[],ok
10.5281/zenodo.11059821,0.0,0,[],[],ok
10.5061/dryad.8nc6v,1.0,1,['060280147-06180980602'],['06180980602-060280147'],ok
10.5281/zenodo.10936246,0.0,0,[],[],ok
10.5281/zenodo.10936232,0.0,0,[],[],ok
10.5281/zenodo.8353727,0.0,0,[],[],ok
10.5281/zenodo.834217,0.0,0,[],[],ok
10.5281/zenodo.11133951,0.0,0,[],[],ok
10.5281/zenodo.7912969,0.0,0,[],[],ok
10.5281/zenodo.3957577,0.0,0,[],[],ok
10.5281/zenodo.10936312,0.0,0,[],[],ok
10.5281/zenodo.14945447,0.0,0,[],[],ok
10.5281/zenodo.7244945,0.0,0,[],[],ok
10.5281/zenodo.10925257,0.0,0,[],[],ok
10.5281/zenodo.3570680,0.0,0,[],[],ok
10.5281/zenodo.13148411,0.0,0,[],[],ok
10.5281/zenodo.4267033,0.0,1,[],['06603027499-06903595661'],ok
10.5281/zenodo.10953658,0.0,0,[],[],ok
10.5281/zenodo.12579181,0.0,0,[],[],ok
10.5281/zenodo.11091592,0.0,0,[],[],ok
10.5281/zenodo.1321315,0.0,0,[],[],ok
10.5281/zenodo.4700576,0.0,0,[],[],ok
10.5281/zenodo.4164710,0.0,0,[],[],ok
10.5281/zenodo.1321614,0.0,0,[],[],ok
10.5281/zenodo.14844295,0.0,0,[],[],ok
10.5281/zenodo.7195671,0.0,0,[],[],ok
10.5281/zenodo.10936268,0.0,0,[],[],ok
10.5281/zenodo.4986391,0.0,0,[],[],ok
10.5281/zenodo.14284426,0.0,0,[],[],ok
10.5281/zenodo.4700396,0.0,0,[],[],ok
10.5281/zenodo.5814624,0.0,0,[],[],ok
10.5281/zenodo.6821140,0.0,0,[],[],ok
10.5281/zenodo.10257442,0.0,0,[],[],ok
10.5281/zenodo.10882717,0.0,0,[],[],ok
10.5281/zenodo.6380681,0.0,0,[],[],ok
10.5281/zenodo.5675801,0.0,0,[],[],ok
10.5061/dryad.j9c15ff,1.0,0,['060289620-061703027856'],[],ok
10.5281/zenodo.11467483,0.0,0,[],[],ok
10.5061/dryad.v41ns1rsn,1.0,1,['060300076-0620110198'],['0620110198-060300076'],ok
10.5281/zenodo.14162659,0.0,0,[],[],ok
10.5281/zenodo.6511569,0.0,0,[],[],ok
10.5281/zenodo.6366032,0.0,0,[],[],ok
10.5281/zenodo.5075627,1.0,0,['06404282431-061501767333'],[],ok
10.5281/zenodo.3242302,0.0,0,[],[],ok
10.5281/zenodo.13144040,0.0,0,[],[],ok
10.5281/zenodo.1318204,0.0,0,[],[],ok
10.5281/zenodo.6672061,0.0,0,[],[],ok
10.5281/zenodo.10822180,0.0,0,[],[],ok
10.5281/zenodo.6123290,0.0,0,[],[],ok
10.5281/zenodo.5853516,0.0,0,[],[],ok
10.5281/zenodo.10048352,0.0,0,[],[],ok
10.5281/zenodo.4550648,0.0,0,[],[],ok
10.5281/zenodo.8188927,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure9,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure11,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure10,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure8,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure6,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure5,0.0,0,[],[],ok
10.5281/zenodo.7544509,0.0,0,[],[],ok
10.5281/zenodo.5734313,0.0,0,[],[],ok
10.5281/zenodo.7781906,0.0,0,[],[],ok
10.5281/zenodo.10615417,0.0,0,[],[],ok
10.5061/dryad.r7sqv9s9s,0.0,0,[],[],ok
10.5281/zenodo.8276786,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure2,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure4,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure7,0.0,0,[],[],ok
10.5281/zenodo.7706751,0.0,1,[],['06903995631-062304005762'],ok
10.5281/zenodo.7821713,0.0,0,[],[],ok
10.5281/zenodo.11490006,0.0,0,[],[],ok
10.5281/zenodo.8146514,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure1,0.0,0,[],[],ok
10.3897/italianbotanist.18.143333.figure3,0.0,0,[],[],ok
10.5281/zenodo.10940537,0.0,0,[],[],ok
10.5281/zenodo.14275049,0.0,0,[],[],ok
10.5281/zenodo.10044574,0.0,0,[],[],ok
10.5281/zenodo.10568888,0.0,0,[],[],ok
10.5281/zenodo.14229101,0.0,0,[],[],ok
10.5281/zenodo.7128064,0.0,0,[],[],ok
10.5281/zenodo.13258508,0.0,0,[],[],ok
10.5281/zenodo.7835623,0.0,0,[],[],ok
10.5281/zenodo.8131166,0.0,0,[],[],ok
10.5281/zenodo.13148462,0.0,0,[],[],ok
10.5281/zenodo.10987898,0.0,0,[],[],ok
10.5281/zenodo.5546782,0.0,0,[],[],ok
10.5281/zenodo.6664200,0.0,0,[],[],ok
10.5061/dryad.895pn6p,1.0,0,['060279539-061703027897'],[],ok
10.5281/zenodo.5030913,0.0,0,[],[],ok
10.5281/zenodo.8288916,0.0,0,[],[],ok
10.5281/zenodo.14725519,0.0,0,[],[],ok
10.5281/zenodo.14274419,0.0,0,[],[],ok
10.5281/zenodo.7515186,0.0,0,[],[],ok
10.5281/zenodo.14733165,0.0,0,[],[],ok
10.5281/zenodo.6759266,0.0,0,[],[],ok
10.5281/zenodo.14052968,0.0,0,[],[],ok
10.5281/zenodo.3884063,0.0,0,[],[],ok
10.5281/zenodo.13768531,0.0,0,[],[],ok
10.5281/zenodo.10520424,0.0,0,[],[],ok
10.5281/zenodo.6759272,0.0,0,[],[],ok
10.5281/zenodo.7785010,0.0,0,[],[],ok
10.5281/zenodo.13856256,0.0,0,[],[],ok
10.5281/zenodo.5565220,0.0,1,[],['06104424627-062203996877'],ok
10.5281/zenodo.15257372,0.0,0,[],[],ok
10.5281/zenodo.2635656,0.0,0,[],[],ok
10.5281/zenodo.5722031,0.0,0,[],[],ok
10.5281/zenodo.5930095,0.0,0,[],[],ok
10.5281/zenodo.7974449,0.0,0,[],[],ok
10.5281/zenodo.6759261,0.0,0,[],[],ok
10.5281/zenodo.14731431,0.0,0,[],[],ok
10.5281/zenodo.14745133,0.0,0,[],[],ok
10.5281/zenodo.13857449,0.0,0,[],[],ok
10.5281/zenodo.6759274,0.0,0,[],[],ok
10.5281/zenodo.14914424,0.0,0,[],[],ok
10.5281/zenodo.12801015,0.0,0,[],[],ok
10.5281/zenodo.14840330,0.0,0,[],[],ok
10.5281/zenodo.14062479,0.0,0,[],[],ok
10.5281/zenodo.8288918,0.0,0,[],[],ok
10.5281/zenodo.6787087,0.0,0,[],[],ok
10.5281/zenodo.3884081,0.0,0,[],[],ok
10.5281/zenodo.6759206,0.0,0,[],[],ok
10.5281/zenodo.3884089,0.0,0,[],[],ok
10.5281/zenodo.10809635,0.0,0,[],[],ok
10.5281/zenodo.4130733,0.0,0,[],[],ok
10.5281/zenodo.3883996,0.0,0,[],[],ok
10.5281/zenodo.14728413,0.0,0,[],[],ok
10.5281/zenodo.12736985,0.0,0,[],[],ok
10.5281/zenodo.14057118,0.0,0,[],[],ok
10.5281/zenodo.14745313,0.0,0,[],[],ok
10.5281/zenodo.10392832,0.0,0,[],[],ok
10.5281/zenodo.6702689,0.0,0,[],[],ok
10.5281/zenodo.13069893,0.0,0,[],[],ok
10.5281/zenodo.14890072,0.0,0,[],[],ok
10.5281/zenodo.12801117,0.0,0,[],[],ok
10.5281/zenodo.5831793,0.0,0,[],[],ok
10.5281/zenodo.11611738,0.0,0,[],[],ok
10.5281/zenodo.13753154,0.0,0,[],[],ok
10.5281/zenodo.13845027,0.0,0,[],[],ok
10.5281/zenodo.6912765,0.0,0,[],[],ok
10.5281/zenodo.13957055,0.0,0,[],[],ok
10.5281/zenodo.6759312,0.0,0,[],[],ok
10.5281/zenodo.3884077,0.0,0,[],[],ok
10.5281/zenodo.14065053,0.0,0,[],[],ok
10.5281/zenodo.7788378,0.0,0,[],[],ok
10.1016/j.ocecoaman.2024.107456,0.0,0,[],[],ok
10.5281/zenodo.6841010,0.0,0,[],[],ok
10.5281/zenodo.7784947,0.0,0,[],[],ok
10.5281/zenodo.8069112,0.0,0,[],[],ok
10.5281/zenodo.10886078,0.0,0,[],[],ok
10.5281/zenodo.11099737,0.0,0,[],[],ok
10.5281/zenodo.3884105,0.0,0,[],[],ok
10.5281/zenodo.10522096,0.0,0,[],[],ok
10.5281/zenodo.3909001,0.0,0,[],[],ok
10.5281/zenodo.10777399,0.0,0,[],[],ok
10.5281/zenodo.10520445,0.0,0,[],[],ok
10.5281/zenodo.8408250,0.0,0,[],[],ok
10.5281/zenodo.6759109,0.0,0,[],[],ok
10.5281/zenodo.6759156,0.0,0,[],[],ok
10.5281/zenodo.6543159,0.0,0,[],[],ok
10.5281/zenodo.15267778,0.0,0,[],[],ok
10.5281/zenodo.14885121,0.0,0,[],[],ok
10.5281/zenodo.10118869,0.0,0,[],[],ok
10.5281/zenodo.7950259,0.0,0,[],[],ok
10.5281/zenodo.10535653,0.0,0,[],[],ok
10.5281/zenodo.6759188,0.0,0,[],[],ok
10.5281/zenodo.13904982,0.0,0,[],[],ok
10.5281/zenodo.7519069,0.0,0,[],[],ok
10.5061/dryad.b8gtht7k5,0.0,0,[],[],ok
10.5281/zenodo.10890424,0.0,0,[],[],ok
10.5281/zenodo.14035408,0.0,0,[],[],ok
10.5281/zenodo.14720129,0.0,0,[],[],ok
10.5281/zenodo.14720153,0.0,0,[],[],ok
10.5281/zenodo.14720036,0.0,0,[],[],ok
10.5281/zenodo.14726783,0.0,0,[],[],ok
10.5281/zenodo.14698459,0.0,0,[],[],ok
10.5281/zenodo.14727768,0.0,0,[],[],ok
10.5281/zenodo.6759194,0.0,0,[],[],ok
10.5281/zenodo.14731476,0.0,0,[],[],ok
10.5281/zenodo.14236691,0.0,0,[],[],ok
10.5281/zenodo.8160748,0.0,0,[],[],ok
10.5281/zenodo.15181659,0.0,0,[],[],ok
10.5281/zenodo.10524898,0.0,0,[],[],ok
10.5281/zenodo.12801156,0.0,0,[],[],ok
10.5281/zenodo.14265583,0.0,0,[],[],ok
10.5281/zenodo.6425379,0.0,0,[],[],ok
10.5281/zenodo.14719320,0.0,0,[],[],ok
10.5281/zenodo.6759230,0.0,0,[],[],ok
10.5281/zenodo.14747548,0.0,0,[],[],ok
10.5281/zenodo.10666873,0.0,0,[],[],ok
10.5281/zenodo.6759297,0.0,0,[],[],ok
10.5281/zenodo.14187718,0.0,0,[],[],ok
